year,county,cause,sex,age_code,N
104,0521,01,1,16,1
104,0521,01,1,17,2
104,0521,01,1,22,1
104,0521,02,1,22,1
104,0521,03,1,13,1
104,0521,03,1,16,2
104,0521,03,1,18,1
104,0521,03,2,15,1
104,0521,03,2,20,1
104,0521,04,1,18,1
104,0521,04,2,19,1
104,0521,05,1,15,1
104,0521,05,1,16,1
104,0521,05,1,23,1
104,0521,06,1,18,1
104,0521,07,1,15,1
104,0521,07,1,18,1
104,0521,07,1,21,1
104,0521,07,1,22,1
104,0521,07,1,23,1
104,0521,07,2,21,2
104,0521,08,1,14,1
104,0521,08,1,15,1
104,0521,08,1,17,2
104,0521,08,1,18,2
104,0521,08,1,19,1
104,0521,08,1,22,1
104,0521,08,2,20,1
104,0521,08,2,21,1
104,0521,08,2,22,1
104,0521,08,2,23,1
104,0521,10,2,18,1
104,0521,13,1,18,1
104,0521,13,1,19,2
104,0521,13,1,21,2
104,0521,13,1,22,1
104,0521,13,1,23,2
104,0521,13,2,17,2
104,0521,13,2,18,2
104,0521,13,2,19,1
104,0521,13,2,20,1
104,0521,13,2,22,1
104,0521,13,2,23,1
104,0521,13,2,24,1
104,0521,20,2,18,1
104,0521,26,1,20,1
104,0521,26,1,21,1
104,0521,26,1,23,1
104,0521,26,2,22,1
104,0521,31,1,22,1
104,0521,32,1,12,1
104,0521,32,1,16,1
104,0521,32,2,17,1
104,0521,32,2,21,1
104,0521,33,1,16,1
104,0521,33,1,17,1
104,0521,33,1,18,1
104,0521,33,1,19,2
104,0521,33,1,20,1
104,0521,33,2,22,2
104,0522,04,1,19,1
104,0522,05,1,20,1
104,0522,05,1,24,1
104,0522,05,2,21,1
104,0522,07,1,22,1
104,0522,07,2,20,1
104,0522,08,1,17,1
104,0522,08,1,22,1
104,0522,08,2,22,1
104,0522,13,1,20,1
104,0522,13,1,21,1
104,0522,13,2,21,1
104,0522,17,2,22,1
104,0522,17,2,23,1
104,0522,20,2,13,1
104,0522,27,1,13,1
104,0522,31,1,21,1
104,0522,32,2,18,1
104,0523,01,1,16,1
104,0523,01,1,19,1
104,0523,03,1,18,1
104,0523,04,1,18,1
104,0523,05,1,15,1
104,0523,05,1,18,1
104,0523,05,1,19,1
104,0523,05,1,21,1
104,0523,07,1,20,1
104,0523,07,1,22,1
104,0523,07,1,23,1
104,0523,07,2,17,1
104,0523,07,2,21,1
104,0523,08,1,16,1
104,0523,08,1,17,1
104,0523,08,1,19,2
104,0523,08,1,21,4
104,0523,08,1,22,3
104,0523,08,2,21,1
104,0523,09,1,21,1
104,0523,10,2,20,1
104,0523,13,1,14,1
104,0523,13,1,20,3
104,0523,13,1,21,2
104,0523,13,1,22,1
104,0523,13,1,23,3
104,0523,18,1,19,1
104,0523,20,2,13,1
104,0523,21,2,18,1
104,0523,23,1,21,1
104,0523,23,1,22,1
104,0523,23,1,23,1
104,0523,25,1,16,1
104,0523,25,2,20,1
104,0523,25,2,22,1
104,0523,32,1,19,1
104,0523,32,2,19,1
104,0523,33,1,18,1
104,0523,33,1,21,1
104,0523,33,2,21,1
104,0524,01,1,17,2
104,0524,04,1,22,2
104,0524,07,1,18,1
104,0524,07,1,23,3
104,0524,07,2,17,1
104,0524,07,2,21,1
104,0524,08,1,19,2
104,0524,08,1,20,1
104,0524,08,1,22,1
104,0524,08,1,23,1
104,0524,08,2,19,1
104,0524,13,1,14,1
104,0524,13,1,18,1
104,0524,13,1,20,1
104,0524,13,1,23,2
104,0524,13,2,14,1
104,0524,13,2,23,1
104,0524,19,2,17,1
104,0524,23,1,22,1
104,0524,31,1,22,1
104,0524,31,2,14,1
104,0524,33,1,16,1
104,0524,33,2,22,1
104,0525,04,1,16,2
104,0525,04,1,17,1
104,0525,04,1,20,1
104,0525,06,1,19,1
104,0525,07,1,21,1
104,0525,07,2,21,1
104,0525,07,2,23,1
104,0525,08,1,20,1
104,0525,08,1,22,1
104,0525,08,2,11,1
104,0525,13,1,19,1
104,0525,13,1,21,1
104,0525,13,2,14,1
104,0525,13,2,20,1
104,0525,13,2,22,1
104,0525,19,2,17,1
104,0525,19,2,21,1
104,0525,26,1,21,1
104,0525,33,1,15,1
104,0526,01,1,23,1
104,0526,03,1,17,1
104,0526,03,1,20,1
104,0526,04,1,15,1
104,0526,05,2,19,1
104,0526,07,1,18,1
104,0526,07,1,19,1
104,0526,07,1,21,1
104,0526,07,2,20,1
104,0526,07,2,22,1
104,0526,08,1,19,1
104,0526,08,1,21,1
104,0526,08,1,23,2
104,0526,08,2,22,1
104,0526,10,2,22,1
104,0526,13,1,16,1
104,0526,13,1,19,1
104,0526,13,1,20,1
104,0526,13,1,23,1
104,0526,13,2,15,1
104,0526,13,2,21,1
104,0526,26,1,18,1
104,0526,31,2,18,1
104,0526,32,2,21,1
104,0526,32,2,22,1
104,0526,33,1,20,1
104,0526,33,2,21,2
104,0526,33,2,22,2
104,0527,01,1,14,1
104,0527,01,1,16,1
104,0527,01,1,17,1
104,0527,01,1,18,1
104,0527,01,1,20,1
104,0527,01,2,21,1
104,0527,03,1,15,1
104,0527,03,1,16,1
104,0527,04,1,14,1
104,0527,04,1,15,3
104,0527,04,1,16,1
104,0527,04,1,17,2
104,0527,04,1,18,1
104,0527,04,1,19,1
104,0527,05,1,18,2
104,0527,05,1,24,2
104,0527,06,1,23,1
104,0527,07,1,16,2
104,0527,07,1,17,1
104,0527,07,1,18,2
104,0527,07,1,19,3
104,0527,07,1,20,1
104,0527,07,1,21,1
104,0527,07,1,23,1
104,0527,07,2,14,1
104,0527,07,2,16,1
104,0527,07,2,19,1
104,0527,07,2,21,1
104,0527,07,2,22,2
104,0527,07,2,23,3
104,0527,08,1,17,6
104,0527,08,1,18,2
104,0527,08,1,19,1
104,0527,08,1,20,2
104,0527,08,1,21,2
104,0527,08,1,22,2
104,0527,08,1,24,1
104,0527,08,2,18,1
104,0527,08,2,19,3
104,0527,08,2,20,2
104,0527,08,2,21,1
104,0527,08,2,22,1
104,0527,08,2,23,2
104,0527,09,1,18,1
104,0527,09,2,22,1
104,0527,10,1,20,1
104,0527,10,1,23,2
104,0527,10,2,16,1
104,0527,12,1,20,1
104,0527,12,1,23,1
104,0527,13,1,16,1
104,0527,13,1,17,1
104,0527,13,1,18,3
104,0527,13,1,19,2
104,0527,13,1,20,4
104,0527,13,1,21,2
104,0527,13,1,22,2
104,0527,13,1,24,1
104,0527,13,2,14,1
104,0527,13,2,16,2
104,0527,13,2,18,1
104,0527,13,2,19,1
104,0527,13,2,20,1
104,0527,13,2,22,1
104,0527,13,2,23,1
104,0527,13,2,24,1
104,0527,13,2,25,1
104,0527,14,1,18,1
104,0527,14,1,22,1
104,0527,14,2,23,1
104,0527,15,2,16,1
104,0527,17,2,21,1
104,0527,17,2,24,1
104,0527,19,2,14,1
104,0527,19,2,16,1
104,0527,19,2,17,2
104,0527,19,2,18,2
104,0527,19,2,19,1
104,0527,19,2,24,1
104,0527,20,2,19,1
104,0527,20,2,22,1
104,0527,22,2,21,1
104,0527,23,1,23,1
104,0527,25,2,16,1
104,0527,25,2,21,1
104,0527,26,1,18,1
104,0527,26,1,21,2
104,0527,26,1,24,1
104,0527,26,2,22,1
104,0527,27,2,16,1
104,0527,27,2,24,1
104,0527,31,1,20,2
104,0527,31,1,21,1
104,0527,31,1,23,1
104,0527,31,2,20,1
104,0527,31,2,21,1
104,0527,32,1,12,1
104,0527,32,1,19,1
104,0527,32,2,16,2
104,0527,32,2,23,1
104,0527,33,1,17,1
104,0527,33,1,18,3
104,0527,33,1,19,3
104,0527,33,1,20,1
104,0527,33,2,23,1
104,0528,01,1,16,1
104,0528,01,1,17,2
104,0528,01,1,19,1
104,0528,01,1,20,3
104,0528,01,2,15,1
104,0528,01,2,23,1
104,0528,02,2,19,1
104,0528,03,1,21,1
104,0528,04,1,16,2
104,0528,04,1,17,1
104,0528,04,1,18,2
104,0528,04,1,19,1
104,0528,04,1,21,2
104,0528,05,1,18,1
104,0528,05,2,16,1
104,0528,05,2,21,2
104,0528,06,2,24,1
104,0528,07,1,14,1
104,0528,07,1,16,1
104,0528,07,1,18,2
104,0528,07,1,20,1
104,0528,07,1,22,3
104,0528,07,2,18,1
104,0528,07,2,19,1
104,0528,07,2,21,2
104,0528,07,2,22,2
104,0528,07,2,23,1
104,0528,08,1,15,1
104,0528,08,1,16,1
104,0528,08,1,17,2
104,0528,08,1,18,1
104,0528,08,1,19,4
104,0528,08,1,20,3
104,0528,08,1,21,2
104,0528,08,1,23,2
104,0528,08,2,16,1
104,0528,08,2,17,1
104,0528,08,2,20,1
104,0528,08,2,22,1
104,0528,08,2,23,3
104,0528,09,1,18,1
104,0528,09,1,21,1
104,0528,10,1,18,1
104,0528,10,1,20,1
104,0528,13,1,14,1
104,0528,13,1,15,1
104,0528,13,1,16,1
104,0528,13,1,17,2
104,0528,13,1,19,1
104,0528,13,1,20,1
104,0528,13,1,21,2
104,0528,13,2,15,1
104,0528,13,2,16,1
104,0528,13,2,17,1
104,0528,13,2,18,1
104,0528,13,2,19,1
104,0528,13,2,20,1
104,0528,13,2,21,1
104,0528,17,1,18,1
104,0528,17,2,22,1
104,0528,18,2,24,1
104,0528,19,2,13,1
104,0528,19,2,14,2
104,0528,19,2,17,1
104,0528,19,2,19,1
104,0528,20,2,17,2
104,0528,20,2,19,1
104,0528,22,2,20,1
104,0528,23,1,17,1
104,0528,23,1,21,1
104,0528,23,1,24,1
104,0528,25,1,20,1
104,0528,25,2,21,1
104,0528,25,2,22,1
104,0528,26,1,20,1
104,0528,26,2,20,1
104,0528,26,2,21,1
104,0528,26,2,22,1
104,0528,31,1,18,1
104,0528,31,2,22,1
104,0528,31,2,23,1
104,0528,32,1,18,1
104,0528,32,1,24,1
104,0528,32,2,18,1
104,0528,33,1,15,1
104,0528,33,1,17,2
104,0528,33,2,22,2
104,0528,33,2,23,3
104,0529,01,1,15,1
104,0529,01,1,17,1
104,0529,01,1,19,1
104,0529,01,1,21,1
104,0529,01,1,22,1
104,0529,03,1,18,1
104,0529,04,1,18,1
104,0529,04,2,18,1
104,0529,05,1,15,1
104,0529,05,1,16,1
104,0529,05,1,23,1
104,0529,07,1,15,1
104,0529,07,1,19,1
104,0529,07,1,20,2
104,0529,07,1,21,1
104,0529,07,2,20,1
104,0529,07,2,21,2
104,0529,07,2,22,3
104,0529,07,2,23,1
104,0529,08,1,14,1
104,0529,08,1,15,1
104,0529,08,1,17,2
104,0529,08,1,18,4
104,0529,08,1,19,1
104,0529,08,1,20,3
104,0529,08,1,22,1
104,0529,08,2,17,1
104,0529,08,2,20,2
104,0529,08,2,22,2
104,0529,09,2,18,1
104,0529,09,2,21,1
104,0529,10,1,17,1
104,0529,10,1,18,2
104,0529,13,1,15,1
104,0529,13,1,17,1
104,0529,13,1,18,3
104,0529,13,1,19,1
104,0529,13,1,21,2
104,0529,13,2,16,1
104,0529,13,2,17,2
104,0529,13,2,22,2
104,0529,17,1,22,1
104,0529,18,1,21,1
104,0529,18,2,17,1
104,0529,19,2,14,1
104,0529,19,2,17,1
104,0529,19,2,18,2
104,0529,19,2,20,1
104,0529,20,2,22,1
104,0529,22,2,20,1
104,0529,23,1,19,1
104,0529,23,1,22,1
104,0529,23,1,23,1
104,0529,23,1,24,1
104,0529,25,2,11,1
104,0529,26,1,20,1
104,0529,26,1,22,1
104,0529,26,1,23,1
104,0529,27,1,23,1
104,0529,31,2,22,1
104,0529,32,2,20,1
104,0529,33,1,14,1
104,0529,33,1,16,1
104,0529,33,1,18,1
104,0529,33,1,19,2
104,0529,33,1,23,1
104,0529,33,2,20,1
104,0529,33,2,22,1
104,0529,33,2,23,1
104,0530,04,1,17,1
104,0530,04,1,20,1
104,0530,05,1,21,1
104,0530,08,1,15,1
104,0530,08,1,16,2
104,0530,08,1,20,2
104,0530,08,2,20,1
104,0530,08,2,22,1
104,0530,13,1,18,1
104,0530,13,1,19,1
104,0530,13,1,21,1
104,0530,13,1,24,1
104,0530,13,2,21,1
104,0530,17,1,23,1
104,0530,23,1,21,1
104,0530,32,2,23,1
104,0530,33,1,14,1
104,0531,01,1,13,1
104,0531,01,1,14,1
104,0531,01,1,15,1
104,0531,01,1,16,3
104,0531,01,1,18,4
104,0531,01,1,19,4
104,0531,01,1,20,1
104,0531,01,1,21,2
104,0531,01,1,22,1
104,0531,01,2,22,1
104,0531,03,1,13,1
104,0531,03,1,14,1
104,0531,03,1,19,1
104,0531,03,2,17,1
104,0531,04,1,14,1
104,0531,04,1,15,1
104,0531,04,1,16,3
104,0531,04,1,17,1
104,0531,04,1,18,3
104,0531,04,1,19,1
104,0531,04,1,20,1
104,0531,04,1,21,1
104,0531,04,2,17,1
104,0531,05,1,12,1
104,0531,05,1,14,1
104,0531,05,1,16,3
104,0531,05,1,17,2
104,0531,05,1,18,1
104,0531,05,1,19,1
104,0531,05,1,21,1
104,0531,05,1,22,3
104,0531,05,1,23,1
104,0531,05,1,24,1
104,0531,05,2,18,2
104,0531,05,2,20,1
104,0531,05,2,21,1
104,0531,05,2,23,1
104,0531,05,2,24,1
104,0531,05,2,25,1
104,0531,06,1,17,1
104,0531,06,1,21,1
104,0531,06,2,14,1
104,0531,07,1,13,1
104,0531,07,1,15,1
104,0531,07,1,17,2
104,0531,07,1,18,4
104,0531,07,1,19,1
104,0531,07,1,20,4
104,0531,07,1,21,5
104,0531,07,1,22,5
104,0531,07,1,23,2
104,0531,07,1,24,1
104,0531,07,1,25,1
104,0531,07,2,14,1
104,0531,07,2,15,2
104,0531,07,2,16,1
104,0531,07,2,17,3
104,0531,07,2,18,3
104,0531,07,2,19,1
104,0531,07,2,21,1
104,0531,07,2,22,4
104,0531,08,1,12,1
104,0531,08,1,14,2
104,0531,08,1,15,3
104,0531,08,1,16,5
104,0531,08,1,17,9
104,0531,08,1,18,6
104,0531,08,1,19,9
104,0531,08,1,20,3
104,0531,08,1,21,4
104,0531,08,1,23,4
104,0531,08,2,16,1
104,0531,08,2,17,3
104,0531,08,2,18,2
104,0531,08,2,19,5
104,0531,08,2,20,5
104,0531,08,2,21,5
104,0531,08,2,22,5
104,0531,08,2,24,1
104,0531,09,1,19,1
104,0531,09,1,22,1
104,0531,09,2,15,2
104,0531,09,2,17,1
104,0531,09,2,18,1
104,0531,09,2,19,1
104,0531,10,1,17,1
104,0531,10,1,18,2
104,0531,10,1,19,1
104,0531,10,1,20,1
104,0531,10,1,22,2
104,0531,10,2,16,1
104,0531,10,2,18,1
104,0531,10,2,19,1
104,0531,10,2,21,1
104,0531,10,2,22,1
104,0531,12,1,15,1
104,0531,12,1,22,1
104,0531,13,1,14,2
104,0531,13,1,15,5
104,0531,13,1,17,8
104,0531,13,1,18,7
104,0531,13,1,19,5
104,0531,13,1,20,9
104,0531,13,1,21,3
104,0531,13,1,22,8
104,0531,13,1,23,2
104,0531,13,1,24,2
104,0531,13,1,25,1
104,0531,13,2,15,5
104,0531,13,2,16,1
104,0531,13,2,17,3
104,0531,13,2,18,5
104,0531,13,2,19,3
104,0531,13,2,20,2
104,0531,13,2,21,1
104,0531,13,2,22,5
104,0531,13,2,23,1
104,0531,14,1,22,1
104,0531,16,2,05,1
104,0531,17,1,23,1
104,0531,17,2,19,1
104,0531,17,2,20,1
104,0531,18,1,18,1
104,0531,18,1,20,1
104,0531,18,1,22,1
104,0531,18,1,23,2
104,0531,18,2,18,1
104,0531,18,2,19,1
104,0531,19,2,12,1
104,0531,19,2,13,1
104,0531,19,2,14,2
104,0531,19,2,15,4
104,0531,19,2,16,2
104,0531,19,2,17,4
104,0531,19,2,21,2
104,0531,20,2,15,1
104,0531,20,2,17,1
104,0531,20,2,18,4
104,0531,20,2,21,1
104,0531,20,2,22,1
104,0531,20,2,23,1
104,0531,21,2,17,1
104,0531,22,2,14,1
104,0531,22,2,15,1
104,0531,22,2,17,2
104,0531,22,2,20,1
104,0531,22,2,21,1
104,0531,23,1,18,1
104,0531,23,1,19,2
104,0531,23,1,20,1
104,0531,23,1,21,4
104,0531,23,1,22,4
104,0531,23,1,23,2
104,0531,23,1,24,1
104,0531,25,1,15,1
104,0531,25,1,19,1
104,0531,25,1,23,1
104,0531,25,2,13,1
104,0531,25,2,21,1
104,0531,26,1,18,2
104,0531,26,1,19,2
104,0531,26,1,21,3
104,0531,26,1,23,1
104,0531,26,2,17,1
104,0531,26,2,21,1
104,0531,26,2,22,1
104,0531,27,1,17,1
104,0531,27,2,08,1
104,0531,27,2,13,1
104,0531,27,2,18,1
104,0531,27,2,19,2
104,0531,27,2,22,1
104,0531,29,1,17,1
104,0531,29,1,22,1
104,0531,30,2,09,1
104,0531,31,1,17,1
104,0531,31,1,23,1
104,0531,31,2,17,1
104,0531,32,1,13,1
104,0531,32,1,14,1
104,0531,32,2,16,1
104,0531,32,2,18,1
104,0531,32,2,19,1
104,0531,32,2,20,1
104,0531,32,2,21,1
104,0531,32,2,22,1
104,0531,32,2,24,1
104,0531,33,1,09,1
104,0531,33,1,14,1
104,0531,33,1,15,1
104,0531,33,1,17,2
104,0531,33,1,18,1
104,0531,33,1,19,2
104,0531,33,1,20,3
104,0531,33,1,22,2
104,0531,33,1,24,1
104,0531,33,2,16,1
104,0531,33,2,17,1
104,0531,33,2,18,2
104,0531,33,2,19,1
104,0531,33,2,21,3
104,0531,33,2,22,4
104,0531,33,2,24,1
104,0532,01,1,15,1
104,0532,01,1,16,1
104,0532,01,1,17,3
104,0532,01,1,18,1
104,0532,01,1,20,1
104,0532,01,1,22,1
104,0532,03,1,16,1
104,0532,03,1,18,2
104,0532,03,1,23,1
104,0532,03,2,08,1
104,0532,03,2,17,1
104,0532,03,2,21,1
104,0532,03,2,22,1
104,0532,04,1,14,1
104,0532,04,1,16,1
104,0532,04,1,17,1
104,0532,04,1,18,1
104,0532,04,1,20,1
104,0532,04,1,22,1
104,0532,05,1,14,1
104,0532,05,1,15,1
104,0532,05,1,17,1
104,0532,05,1,18,2
104,0532,05,1,19,2
104,0532,05,1,22,2
104,0532,05,1,23,3
104,0532,05,2,17,1
104,0532,05,2,18,1
104,0532,05,2,20,1
104,0532,05,2,23,1
104,0532,05,2,24,1
104,0532,06,1,17,1
104,0532,06,1,23,1
104,0532,07,1,15,2
104,0532,07,1,17,3
104,0532,07,1,18,3
104,0532,07,1,19,1
104,0532,07,1,20,2
104,0532,07,1,21,1
104,0532,07,1,22,4
104,0532,07,1,23,2
104,0532,07,1,24,3
104,0532,07,2,15,1
104,0532,07,2,18,1
104,0532,07,2,20,1
104,0532,07,2,21,1
104,0532,07,2,22,5
104,0532,07,2,23,1
104,0532,07,2,24,1
104,0532,08,1,12,1
104,0532,08,1,13,1
104,0532,08,1,14,3
104,0532,08,1,15,3
104,0532,08,1,16,1
104,0532,08,1,17,8
104,0532,08,1,18,5
104,0532,08,1,19,9
104,0532,08,1,20,7
104,0532,08,1,21,3
104,0532,08,1,22,3
104,0532,08,2,16,1
104,0532,08,2,17,2
104,0532,08,2,18,3
104,0532,08,2,19,2
104,0532,08,2,20,2
104,0532,08,2,21,4
104,0532,08,2,23,2
104,0532,09,1,23,1
104,0532,09,2,17,1
104,0532,09,2,18,1
104,0532,09,2,21,1
104,0532,09,2,22,2
104,0532,09,2,23,1
104,0532,09,2,24,1
104,0532,10,1,19,1
104,0532,10,1,20,2
104,0532,10,1,21,1
104,0532,10,1,23,1
104,0532,10,1,24,1
104,0532,10,2,21,2
104,0532,13,1,14,2
104,0532,13,1,16,1
104,0532,13,1,17,3
104,0532,13,1,18,3
104,0532,13,1,19,4
104,0532,13,1,20,2
104,0532,13,1,21,6
104,0532,13,1,22,4
104,0532,13,1,23,5
104,0532,13,1,24,2
104,0532,13,1,25,1
104,0532,13,2,16,6
104,0532,13,2,17,4
104,0532,13,2,18,6
104,0532,13,2,19,2
104,0532,13,2,20,4
104,0532,13,2,22,4
104,0532,13,2,23,1
104,0532,13,2,24,1
104,0532,15,1,19,1
104,0532,17,2,14,1
104,0532,18,2,14,1
104,0532,18,2,18,1
104,0532,18,2,20,1
104,0532,19,2,12,1
104,0532,19,2,14,2
104,0532,19,2,15,2
104,0532,19,2,16,3
104,0532,19,2,17,1
104,0532,19,2,18,5
104,0532,19,2,19,2
104,0532,19,2,21,3
104,0532,19,2,22,1
104,0532,19,2,24,1
104,0532,20,2,16,1
104,0532,20,2,17,2
104,0532,20,2,18,1
104,0532,20,2,21,1
104,0532,21,2,15,1
104,0532,21,2,18,1
104,0532,21,2,21,1
104,0532,21,2,22,2
104,0532,22,2,16,2
104,0532,22,2,17,1
104,0532,22,2,19,1
104,0532,22,2,20,1
104,0532,23,1,19,1
104,0532,23,1,20,2
104,0532,23,1,22,2
104,0532,23,1,23,1
104,0532,25,1,19,1
104,0532,25,1,20,1
104,0532,25,2,18,1
104,0532,25,2,19,1
104,0532,25,2,20,1
104,0532,25,2,23,2
104,0532,25,2,24,1
104,0532,26,1,19,3
104,0532,26,1,20,1
104,0532,26,1,21,1
104,0532,26,2,22,1
104,0532,27,1,20,2
104,0532,27,2,12,1
104,0532,27,2,16,1
104,0532,27,2,17,2
104,0532,31,1,16,1
104,0532,31,1,17,1
104,0532,31,1,21,2
104,0532,31,1,22,1
104,0532,31,1,24,1
104,0532,31,2,18,1
104,0532,31,2,20,1
104,0532,31,2,24,1
104,0532,32,1,17,1
104,0532,32,1,18,1
104,0532,32,2,13,1
104,0532,32,2,17,1
104,0532,32,2,20,1
104,0532,33,1,16,2
104,0532,33,1,18,1
104,0532,33,1,20,1
104,0532,33,1,21,2
104,0532,33,1,22,2
104,0532,33,2,15,1
104,0532,33,2,17,1
104,0532,33,2,18,2
104,0532,33,2,20,1
104,0532,33,2,21,4
104,0532,33,2,22,4
104,0532,33,2,24,1
104,0533,01,1,14,1
104,0533,01,1,16,3
104,0533,01,1,17,4
104,0533,01,1,18,2
104,0533,01,1,22,1
104,0533,01,2,15,1
104,0533,01,2,18,1
104,0533,02,2,21,1
104,0533,02,2,23,1
104,0533,03,1,17,1
104,0533,03,1,18,1
104,0533,03,1,19,1
104,0533,03,1,21,2
104,0533,04,1,12,1
104,0533,04,1,17,2
104,0533,04,1,18,1
104,0533,04,2,19,1
104,0533,05,1,18,3
104,0533,05,1,20,2
104,0533,05,1,21,1
104,0533,05,1,22,2
104,0533,05,1,23,1
104,0533,05,2,18,2
104,0533,05,2,19,1
104,0533,05,2,20,1
104,0533,05,2,21,3
104,0533,05,2,22,1
104,0533,06,2,20,1
104,0533,07,1,14,1
104,0533,07,1,16,2
104,0533,07,1,17,2
104,0533,07,1,18,1
104,0533,07,1,19,1
104,0533,07,1,20,3
104,0533,07,1,21,1
104,0533,07,1,22,6
104,0533,07,1,23,2
104,0533,07,1,24,2
104,0533,07,2,17,1
104,0533,07,2,18,2
104,0533,07,2,19,1
104,0533,07,2,20,3
104,0533,07,2,21,3
104,0533,07,2,22,3
104,0533,07,2,23,6
104,0533,07,2,25,1
104,0533,08,1,13,1
104,0533,08,1,14,1
104,0533,08,1,15,2
104,0533,08,1,16,2
104,0533,08,1,17,6
104,0533,08,1,18,10
104,0533,08,1,19,3
104,0533,08,1,20,6
104,0533,08,1,21,4
104,0533,08,1,22,2
104,0533,08,1,23,1
104,0533,08,2,15,1
104,0533,08,2,18,5
104,0533,08,2,19,3
104,0533,08,2,20,2
104,0533,08,2,21,5
104,0533,08,2,22,1
104,0533,08,2,23,3
104,0533,08,2,24,1
104,0533,09,1,18,1
104,0533,09,1,19,1
104,0533,09,2,16,1
104,0533,10,1,18,1
104,0533,10,1,19,1
104,0533,10,1,23,1
104,0533,10,2,22,2
104,0533,10,2,23,1
104,0533,12,1,19,1
104,0533,13,1,16,1
104,0533,13,1,17,5
104,0533,13,1,18,2
104,0533,13,1,19,7
104,0533,13,1,20,5
104,0533,13,1,21,5
104,0533,13,1,22,4
104,0533,13,1,23,2
104,0533,13,1,24,1
104,0533,13,2,16,1
104,0533,13,2,17,2
104,0533,13,2,18,1
104,0533,13,2,19,1
104,0533,13,2,20,3
104,0533,13,2,21,2
104,0533,13,2,22,2
104,0533,13,2,23,4
104,0533,14,2,16,1
104,0533,18,2,11,1
104,0533,19,2,16,2
104,0533,19,2,17,1
104,0533,19,2,18,2
104,0533,19,2,19,1
104,0533,19,2,25,1
104,0533,21,2,18,1
104,0533,21,2,21,1
104,0533,22,2,12,2
104,0533,22,2,16,1
104,0533,22,2,17,1
104,0533,22,2,22,1
104,0533,22,2,23,1
104,0533,23,1,19,1
104,0533,23,1,20,2
104,0533,23,1,21,1
104,0533,23,1,22,3
104,0533,23,1,23,3
104,0533,23,1,24,1
104,0533,25,2,20,1
104,0533,26,1,16,1
104,0533,26,1,18,1
104,0533,26,1,19,2
104,0533,26,1,20,2
104,0533,26,1,21,1
104,0533,26,1,22,2
104,0533,26,2,18,1
104,0533,27,1,08,1
104,0533,27,1,21,1
104,0533,27,1,22,1
104,0533,27,2,16,1
104,0533,27,2,19,1
104,0533,28,1,18,1
104,0533,31,1,20,1
104,0533,31,2,17,1
104,0533,31,2,21,1
104,0533,32,1,12,1
104,0533,32,1,15,1
104,0533,32,1,20,1
104,0533,32,2,10,1
104,0533,32,2,19,1
104,0533,33,1,15,1
104,0533,33,1,17,1
104,0533,33,1,18,1
104,0533,33,1,19,2
104,0533,33,1,22,2
104,0533,33,1,25,1
104,0533,33,2,15,1
104,0533,33,2,16,1
104,0533,33,2,19,2
104,0533,33,2,20,1
104,0533,33,2,22,1
104,0533,33,2,23,1
104,0534,01,1,14,1
104,0534,01,1,16,1
104,0534,01,1,17,2
104,0534,01,1,18,1
104,0534,01,1,19,1
104,0534,01,1,20,1
104,0534,01,1,21,3
104,0534,01,2,26,1
104,0534,03,1,15,1
104,0534,03,1,19,1
104,0534,03,2,15,1
104,0534,04,1,16,1
104,0534,04,1,18,1
104,0534,04,1,21,1
104,0534,04,1,23,1
104,0534,04,2,18,1
104,0534,04,2,24,1
104,0534,05,1,17,2
104,0534,05,1,20,1
104,0534,05,1,21,1
104,0534,05,1,23,1
104,0534,05,2,19,1
104,0534,05,2,21,1
104,0534,05,2,22,1
104,0534,05,2,23,1
104,0534,05,2,24,2
104,0534,06,1,16,1
104,0534,07,1,16,2
104,0534,07,1,17,3
104,0534,07,1,18,1
104,0534,07,1,19,3
104,0534,07,1,20,2
104,0534,07,1,21,7
104,0534,07,1,22,7
104,0534,07,1,23,3
104,0534,07,1,24,3
104,0534,07,2,14,2
104,0534,07,2,15,1
104,0534,07,2,16,2
104,0534,07,2,17,2
104,0534,07,2,21,1
104,0534,07,2,22,4
104,0534,07,2,23,3
104,0534,08,1,15,3
104,0534,08,1,16,1
104,0534,08,1,17,4
104,0534,08,1,18,4
104,0534,08,1,19,1
104,0534,08,1,20,1
104,0534,08,1,21,4
104,0534,08,1,22,1
104,0534,08,1,23,2
104,0534,08,1,24,1
104,0534,08,2,17,1
104,0534,08,2,18,1
104,0534,08,2,19,1
104,0534,08,2,20,5
104,0534,08,2,21,4
104,0534,08,2,23,1
104,0534,08,2,24,1
104,0534,10,1,17,1
104,0534,10,1,18,1
104,0534,10,1,20,1
104,0534,10,1,21,2
104,0534,10,2,18,1
104,0534,10,2,20,1
104,0534,10,2,21,1
104,0534,10,2,22,2
104,0534,13,1,14,1
104,0534,13,1,15,2
104,0534,13,1,16,1
104,0534,13,1,18,3
104,0534,13,1,19,3
104,0534,13,1,20,3
104,0534,13,1,21,6
104,0534,13,1,22,1
104,0534,13,1,23,2
104,0534,13,1,24,4
104,0534,13,2,15,1
104,0534,13,2,17,1
104,0534,13,2,19,3
104,0534,13,2,20,1
104,0534,13,2,21,1
104,0534,13,2,22,1
104,0534,13,2,23,2
104,0534,13,2,24,1
104,0534,14,1,19,1
104,0534,17,2,17,1
104,0534,19,2,15,1
104,0534,19,2,16,2
